line,NC,X,Y,Z,A,B,C,R,F,vX,vY,vZ,vA,vB,vC,time,cumulative time
655,A62.946,6.6900000000,0.0000000000,26.0000000000,62.9460000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7017143604
656,A62.034,6.6900000000,0.0000000000,26.0000000000,62.0340000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7021286072
657,A61.121,6.6900000000,0.0000000000,26.0000000000,61.1210000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7025424003
658,A60.209,6.6900000000,0.0000000000,26.0000000000,60.2090000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7029566471
659,A59.296,6.6900000000,0.0000000000,26.0000000000,59.2960000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7033704402
660,A58.385,6.6900000000,0.0000000000,26.0000000000,58.3850000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7037846870
661,A57.473,6.6900000000,0.0000000000,26.0000000000,57.4730000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7041980264
662,A56.561,6.6900000000,0.0000000000,26.0000000000,56.5610000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7046118195
663,A55.65,6.6900000000,0.0000000000,26.0000000000,55.6500000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7050256126
664,A54.738,6.6900000000,0.0000000000,26.0000000000,54.7380000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7054389520
665,A53.826,6.6900000000,0.0000000000,26.0000000000,53.8260000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7058527451
666,A52.914,6.6900000000,0.0000000000,26.0000000000,52.9140000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7062665382
667,A52.002,6.6900000000,0.0000000000,26.0000000000,52.0020000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7066803313
668,A51.09,6.6900000000,0.0000000000,26.0000000000,51.0900000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7070941244
669,A50.178,6.6900000000,0.0000000000,26.0000000000,50.1780000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7075079175
670,A49.266,6.6900000000,0.0000000000,26.0000000000,49.2660000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7079217106
671,A48.354,6.6900000000,0.0000000000,26.0000000000,48.3540000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7083355037
672,A47.442,6.6900000000,0.0000000000,26.0000000000,47.4420000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7087492968
673,A46.53,6.6900000000,0.0000000000,26.0000000000,46.5300000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7091630899
674,A45.618,6.6900000000,0.0000000000,26.0000000000,45.6180000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7095768830
675,A44.706,6.6900000000,0.0000000000,26.0000000000,44.7060000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7099906761
676,A43.794,6.6900000000,0.0000000000,26.0000000000,43.7940000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7104044692
677,A42.882,6.6900000000,0.0000000000,26.0000000000,42.8820000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7108182624
678,A41.969,6.6900000000,0.0000000000,26.0000000000,41.9690000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7112320555
679,A41.057,6.6900000000,0.0000000000,26.0000000000,41.0570000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7116463023
680,A40.145,6.6900000000,0.0000000000,26.0000000000,40.1450000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7120600954
681,A39.233,6.6900000000,0.0000000000,26.0000000000,39.2330000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7124738885
682,A38.32,6.6900000000,0.0000000000,26.0000000000,38.3200000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7128876816
683,A37.408,6.6900000000,0.0000000000,26.0000000000,37.4080000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7133019284
684,A36.495,6.6900000000,0.0000000000,26.0000000000,36.4950000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7137157215
685,A35.583,6.6900000000,0.0000000000,26.0000000000,35.5830000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7141299683
686,A34.671,6.6900000000,0.0000000000,26.0000000000,34.6710000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7145437614
687,A33.758,6.6900000000,0.0000000000,26.0000000000,33.7580000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7149575545
688,A32.846,6.6900000000,0.0000000000,26.0000000000,32.8460000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7153718014
689,A31.933,6.6900000000,0.0000000000,26.0000000000,31.9330000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7157855945
690,A31.021,6.6900000000,0.0000000000,26.0000000000,31.0210000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7161998413
691,A30.108,6.6900000000,0.0000000000,26.0000000000,30.1080000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7166136344
692,A29.196,6.6900000000,0.0000000000,26.0000000000,29.1960000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7170278812
693,A28.284,6.6900000000,0.0000000000,26.0000000000,28.2840000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7174416743
694,A27.373,6.6900000000,0.0000000000,26.0000000000,27.3730000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7178554674
695,A26.461,6.6900000000,0.0000000000,26.0000000000,26.4610000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7182688068
696,A25.549,6.6900000000,0.0000000000,26.0000000000,25.5490000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7186825999
697,A24.637,6.6900000000,0.0000000000,26.0000000000,24.6370000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7190963930
698,A23.725,6.6900000000,0.0000000000,26.0000000000,23.7250000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7195101861
699,A22.814,6.6900000000,0.0000000000,26.0000000000,22.8140000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7199239792
700,A21.902,6.6900000000,0.0000000000,26.0000000000,21.9020000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7203373186
701,A20.99,6.6900000000,0.0000000000,26.0000000000,20.9900000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7207511117
702,A20.078,6.6900000000,0.0000000000,26.0000000000,20.0780000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7211649048
703,A19.166,6.6900000000,0.0000000000,26.0000000000,19.1660000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7215786979
704,A18.254,6.6900000000,0.0000000000,26.0000000000,18.2540000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7219924910
705,A17.342,6.6900000000,0.0000000000,26.0000000000,17.3420000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7224062841
706,A16.43,6.6900000000,0.0000000000,26.0000000000,16.4300000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7228200772
707,A15.518,6.6900000000,0.0000000000,26.0000000000,15.5180000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7232338703
708,A14.605,6.6900000000,0.0000000000,26.0000000000,14.6050000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7236476634
709,A13.693,6.6900000000,0.0000000000,26.0000000000,13.6930000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7240619103
710,A12.781,6.6900000000,0.0000000000,26.0000000000,12.7810000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7244757034
711,A11.869,6.6900000000,0.0000000000,26.0000000000,11.8690000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7248894965
712,A10.957,6.6900000000,0.0000000000,26.0000000000,10.9570000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7253032896
713,A10.044,6.6900000000,0.0000000000,26.0000000000,10.0440000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7257170827
714,A9.132,6.6900000000,0.0000000000,26.0000000000,9.1320000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7261313295
715,A8.22,6.6900000000,0.0000000000,26.0000000000,8.2200000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7265451226
716,A7.307,6.6900000000,0.0000000000,26.0000000000,7.3070000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7269589157
717,A6.395,6.6900000000,0.0000000000,26.0000000000,6.3950000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7273731625
718,A5.483,6.6900000000,0.0000000000,26.0000000000,5.4830000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7277869556
719,A4.57,6.6900000000,0.0000000000,26.0000000000,4.5700000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7282007487
720,A3.658,6.6900000000,0.0000000000,26.0000000000,3.6580000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7286149956
721,A2.745,6.6900000000,0.0000000000,26.0000000000,2.7450000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7290287887
722,A1.833,6.6900000000,0.0000000000,26.0000000000,1.8330000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7294430355
723,A0.92,6.6900000000,0.0000000000,26.0000000000,0.9200000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7298568286
724,A0.007,6.6900000000,0.0000000000,26.0000000000,0.0070000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7302710754
725,A-0.904,6.6900000000,0.0000000000,26.0000000000,-0.9040000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7306853222
726,A-1.816,6.6900000000,0.0000000000,26.0000000000,-1.8160000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7310986616
727,A-2.728,6.6900000000,0.0000000000,26.0000000000,-2.7280000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7315124547
728,A-3.639,6.6900000000,0.0000000000,26.0000000000,-3.6390000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7319262478
729,A-4.551,6.6900000000,0.0000000000,26.0000000000,-4.5510000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7323395872
730,A-5.463,6.6900000000,0.0000000000,26.0000000000,-5.4630000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7327533803
731,A-6.375,6.6900000000,0.0000000000,26.0000000000,-6.3750000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7331671734
732,A-7.287,6.6900000000,0.0000000000,26.0000000000,-7.2870000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7335809665
733,A-8.199,6.6900000000,0.0000000000,26.0000000000,-8.1990000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7339947596
734,A-9.111,6.6900000000,0.0000000000,26.0000000000,-9.1110000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7344085527
735,A-10.023,6.6900000000,0.0000000000,26.0000000000,-10.0230000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7348223458
736,A-10.935,6.6900000000,0.0000000000,26.0000000000,-10.9350000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7352361389
737,A-11.847,6.6900000000,0.0000000000,26.0000000000,-11.8470000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7356499320
738,A-12.759,6.6900000000,0.0000000000,26.0000000000,-12.7590000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7360637251
739,A-13.671,6.6900000000,0.0000000000,26.0000000000,-13.6710000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7364775183
740,A-14.583,6.6900000000,0.0000000000,26.0000000000,-14.5830000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7368913114
741,A-15.495,6.6900000000,0.0000000000,26.0000000000,-15.4950000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7373051045
742,A-16.407,6.6900000000,0.0000000000,26.0000000000,-16.4070000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7377188976
743,A-17.319,6.6900000000,0.0000000000,26.0000000000,-17.3190000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7381326907
744,A-18.232,6.6900000000,0.0000000000,26.0000000000,-18.2320000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7385464838
745,A-19.144,6.6900000000,0.0000000000,26.0000000000,-19.1440000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7389607306
746,A-20.056,6.6900000000,0.0000000000,26.0000000000,-20.0560000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7393745237
747,A-20.968,6.6900000000,0.0000000000,26.0000000000,-20.9680000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7397883168
748,A-21.881,6.6900000000,0.0000000000,26.0000000000,-21.8810000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7402021099
749,A-22.793,6.6900000000,0.0000000000,26.0000000000,-22.7930000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7406163567
750,A-23.705,6.6900000000,0.0000000000,26.0000000000,-23.7050000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7410301498
751,A-24.618,6.6900000000,0.0000000000,26.0000000000,-24.6180000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7414439429
752,A-25.53,6.6900000000,0.0000000000,26.0000000000,-25.5300000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7418581898
753,A-26.443,6.6900000000,0.0000000000,26.0000000000,-26.4430000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7422719829
754,A-27.355,6.6900000000,0.0000000000,26.0000000000,-27.3550000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7426862297
755,A-28.268,6.6900000000,0.0000000000,26.0000000000,-28.2680000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7431000228
756,A-29.18,6.6900000000,0.0000000000,26.0000000000,-29.1800000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7435142696
757,A-30.093,6.6900000000,0.0000000000,26.0000000000,-30.0930000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7439280627
758,A-31.005,6.6900000000,0.0000000000,26.0000000000,-31.0050000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7443423095
759,A-31.916,6.6900000000,0.0000000000,26.0000000000,-31.9160000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7447561026
760,A-32.828,6.6900000000,0.0000000000,26.0000000000,-32.8280000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7451694420
761,A-33.74,6.6900000000,0.0000000000,26.0000000000,-33.7400000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7455832351
762,A-34.652,6.6900000000,0.0000000000,26.0000000000,-34.6520000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7459970282
763,A-35.563,6.6900000000,0.0000000000,26.0000000000,-35.5630000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.7464108213
764,A-36.475,6.6900000000,0.0000000000,26.0000000000,-36.4750000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7468241607
765,A-37.387,6.6900000000,0.0000000000,26.0000000000,-37.3870000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7472379538
766,A-38.299,6.6900000000,0.0000000000,26.0000000000,-38.2990000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7476517469
767,A-39.211,6.6900000000,0.0000000000,26.0000000000,-39.2110000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7480655400
768,A-40.123,6.6900000000,0.0000000000,26.0000000000,-40.1230000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7484793331
769,A-41.035,6.6900000000,0.0000000000,26.0000000000,-41.0350000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7488931262
770,A-41.947,6.6900000000,0.0000000000,26.0000000000,-41.9470000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7493069193
771,A-42.859,6.6900000000,0.0000000000,26.0000000000,-42.8590000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7497207124
772,A-43.771,6.6900000000,0.0000000000,26.0000000000,-43.7710000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7501345055
773,A-44.683,6.6900000000,0.0000000000,26.0000000000,-44.6830000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7505482986
774,A-45.595,6.6900000000,0.0000000000,26.0000000000,-45.5950000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7509620918
775,A-46.508,6.6900000000,0.0000000000,26.0000000000,-46.5080000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7513758849
776,A-47.42,6.6900000000,0.0000000000,26.0000000000,-47.4200000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7517901317
777,A-48.332,6.6900000000,0.0000000000,26.0000000000,-48.3320000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7522039248
778,A-49.244,6.6900000000,0.0000000000,26.0000000000,-49.2440000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7526177179
779,A-50.156,6.6900000000,0.0000000000,26.0000000000,-50.1560000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7530315110
780,A-51.069,6.6900000000,0.0000000000,26.0000000000,-51.0690000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7534453041
781,A-51.981,6.6900000000,0.0000000000,26.0000000000,-51.9810000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7538595509
782,A-52.894,6.6900000000,0.0000000000,26.0000000000,-52.8940000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7542733440
783,A-53.806,6.6900000000,0.0000000000,26.0000000000,-53.8060000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7546875908
784,A-54.718,6.6900000000,0.0000000000,26.0000000000,-54.7180000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7551013839
785,A-55.631,6.6900000000,0.0000000000,26.0000000000,-55.6310000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7555151771
